UserID,CourseID
U02602,CR00047
U02602,CR00032
U02602,CR00010
U02602,CR00034
U02605,CR00019
U02605,CR00057
U02605,CR00047
U02612,CR00044
U02612,CR00059
U02612,CR00045
U02612,CR00005
U02614,CR00009
U02614,CR00017
U02614,CR00005
U02616,CR00008
U02616,CR00007
U02616,CR00006
U02623,CR00032
U02623,CR00057
U02623,CR00055
U02623,CR00016
U02623,CR00018
U02630,CR00029
U02630,CR00014
U02630,CR00048
U02630,CR00006
U02633,CR00010
U02633,CR00045
U02633,CR00057
U02633,CR00047
U02633,CR00023
U02643,CR00041
U02643,CR00002
U02643,CR00048
U02643,CR00051
U02643,CR00042
U02645,CR00003
U02645,CR00041
U02645,CR00059
U02651,CR00053
U02651,CR00037
U02651,CR00056
U02651,CR00057
U02651,CR00035
U02663,CR00058
U02663,CR00010
U02663,CR00030
U02663,CR00004
U02672,CR00051
U02672,CR00059
U02672,CR00010
U02672,CR00060
U02672,CR00015
U02679,CR00011
U02679,CR00014
U02679,CR00004
U02683,CR00045
U02683,CR00012
U02683,CR00008
U02683,CR00047
U02683,CR00044
U02684,CR00027
U02684,CR00007
U02684,CR00023
U02684,CR00057
U02698,CR00050
U02698,CR00039
U02698,CR00010
U02709,CR00034
U02709,CR00015
U02709,CR00028
U02709,CR00023
U02733,CR00017
U02733,CR00015
U02733,CR00011
U02733,CR00008
U02743,CR00016
U02743,CR00042
U02743,CR00037
U02743,CR00040
U02754,CR00018
U02754,CR00015
U02754,CR00041
U02767,CR00042
U02767,CR00039
U02767,CR00053
U02767,CR00040
U02767,CR00012
U02770,CR00047
U02770,CR00021
U02770,CR00060
U02770,CR00054
U02775,CR00001
U02775,CR00010
U02775,CR00027
U02786,CR00053
U02786,CR00054
U02786,CR00030
U02786,CR00020
U02788,CR00026
U02788,CR00055
U02788,CR00031
U02791,CR00009
U02791,CR00055
U02791,CR00049
U02791,CR00036
U02792,CR00020
U02792,CR00021
U02792,CR00008
U02792,CR00029
U02792,CR00052
U02793,CR00015
U02793,CR00039
U02793,CR00026
U02793,CR00006
U02821,CR00011
U02821,CR00017
U02821,CR00020
U02821,CR00040
U02825,CR00015
U02825,CR00040
U02825,CR00011
U02832,CR00030
U02832,CR00042
U02832,CR00022
U02843,CR00034
U02843,CR00046
U02843,CR00024
U02844,CR00035
U02844,CR00046
U02844,CR00047
U02844,CR00016
U02850,CR00026
U02850,CR00031
U02850,CR00057
U02857,CR00028
U02857,CR00011
U02857,CR00039
U02874,CR00019
U02874,CR00050
U02874,CR00005
U02874,CR00052
U02883,CR00011
U02883,CR00012
U02883,CR00033
U02899,CR00040
U02899,CR00020
U02899,CR00008
U02909,CR00021
U02909,CR00046
U02909,CR00059
U02915,CR00017
U02915,CR00036
U02915,CR00002
U02916,CR00054
U02916,CR00011
U02916,CR00005
U02916,CR00016
U02927,CR00008
U02927,CR00039
U02927,CR00059
U02927,CR00041
U02931,CR00004
U02931,CR00010
U02931,CR00051
U02931,CR00033
U02931,CR00030
U02937,CR00040
U02937,CR00037
U02937,CR00045
U02937,CR00013
U02941,CR00054
U02941,CR00052
U02941,CR00033
U02945,CR00002
U02945,CR00050
U02945,CR00037
U02945,CR00058
U02947,CR00018
U02947,CR00050
U02947,CR00022
U02958,CR00006
U02958,CR00011
U02958,CR00009
U02969,CR00023
U02969,CR00060
U02969,CR00029
U02969,CR00035
U02969,CR00018
U02971,CR00013
U02971,CR00045
U02971,CR00048
U02974,CR00016
U02974,CR00035
U02974,CR00018
U02976,CR00037
U02976,CR00030
U02976,CR00033
U02976,CR00001
U02976,CR00040
U02980,CR00007
U02980,CR00026
U02980,CR00043
U02981,CR00023
U02981,CR00015
U02981,CR00054
U02984,CR00040
U02984,CR00036
U02984,CR00021
U02989,CR00038
U02989,CR00031
U02989,CR00058
U02992,CR00040
U02992,CR00012
U02992,CR00023
U02992,CR00005
U02994,CR00014
U02994,CR00046
U02994,CR00004
U02994,CR00015
U02994,CR00029
U00005,CR00004
U00005,CR00039
U00011,CR00053
U00011,CR00025
U00014,CR00027
U00019,CR00009
U00021,CR00057
U00021,CR00032
U00024,CR00033
U00027,CR00037
U00027,CR00032
U00029,CR00011
U00034,CR00043
U00034,CR00046
U00037,CR00032
U00037,CR00045
U00041,CR00058
U00041,CR00011
U00042,CR00047
U00043,CR00040
U00057,CR00012
U00063,CR00004
U00063,CR00025
U00066,CR00040
U00068,CR00037
U00073,CR00028
U00075,CR00010
U00078,CR00020
U00091,CR00043
U00094,CR00025
U00097,CR00027
U00097,CR00032
U00102,CR00025
U00104,CR00041
U00106,CR00060
U00106,CR00055
U00110,CR00012
U00114,CR00032
U00118,CR00013
U00120,CR00054
U00120,CR00049
U00121,CR00040
U00121,CR00028
U00123,CR00025
U00123,CR00055
U00124,CR00056
U00124,CR00046
U00129,CR00049
U00129,CR00059
U00136,CR00014
U00138,CR00029
U00138,CR00007
U00140,CR00059
U00140,CR00041
U00145,CR00035
U00155,CR00042
U00155,CR00054
U00157,CR00056
U00157,CR00031
U00159,CR00041
U00159,CR00030
U00164,CR00027
U00164,CR00026
U00168,CR00011
U00171,CR00036
U00171,CR00037
U00175,CR00005
U00175,CR00050
U00179,CR00012
U00179,CR00030
U00180,CR00026
U00196,CR00034
U00203,CR00054
U00203,CR00011
U00205,CR00038
U00206,CR00047
U00207,CR00057
U00207,CR00005
U00210,CR00051
U00210,CR00030
U00212,CR00036
U00212,CR00003
U00217,CR00051
U00227,CR00042
U00227,CR00009
U00229,CR00022
U00229,CR00027
U00230,CR00058
U00230,CR00044
U00231,CR00056
U00231,CR00028
U00237,CR00014
U00239,CR00058
U00242,CR00057
U00242,CR00047
U00245,CR00043
U00254,CR00035
U00255,CR00034
U00268,CR00021
U00274,CR00014
U00274,CR00057
U00280,CR00025
U00296,CR00057
U00296,CR00037
U00297,CR00060
U00300,CR00012
U00300,CR00052
U00311,CR00014
U00312,CR00037
U00350,CR00047
U00350,CR00035
U00367,CR00053
U00371,CR00023
U00375,CR00011
U00384,CR00018
U00384,CR00025
U00388,CR00038
U00392,CR00040
U00400,CR00027
U00400,CR00003
U00401,CR00023
U00401,CR00004
U00403,CR00042
U00405,CR00038
U00405,CR00039
U00409,CR00020
U00409,CR00045
U00416,CR00022
U00416,CR00052
U00417,CR00048
U00417,CR00052
U00436,CR00050
U00443,CR00050
U00443,CR00012
U00460,CR00022
U00460,CR00049
U00466,CR00056
U00466,CR00016
U00469,CR00029
U00469,CR00053
U00474,CR00055
U00476,CR00006
U00476,CR00045
U00478,CR00030
U00478,CR00055
U00484,CR00023
U00484,CR00002
U00485,CR00036
U00496,CR00032
U00504,CR00054
U00504,CR00033
U00506,CR00021
U00507,CR00057
U00507,CR00023
U00512,CR00011
U00512,CR00045
U00521,CR00027
U00524,CR00044
U00524,CR00043
U00531,CR00034
U00531,CR00058
U00533,CR00007
U00533,CR00016
U00550,CR00007
U00550,CR00053
U00552,CR00004
U00552,CR00029
U00555,CR00049
U00557,CR00017
U00557,CR00028
U00558,CR00043
U00560,CR00025
U00560,CR00050
U00563,CR00058
U00563,CR00013
U00565,CR00060
U00565,CR00046
U00567,CR00015
U00581,CR00047
U00581,CR00053
U00583,CR00032
U00587,CR00039
U00587,CR00003
U00588,CR00055
U00590,CR00014
U00591,CR00060
U00591,CR00021
U00596,CR00057
U00596,CR00054
U00611,CR00023
U00611,CR00049
U00613,CR00050
U00613,CR00005
U00616,CR00033
U00616,CR00060
U00624,CR00054
U00624,CR00009
U00635,CR00026
U00645,CR00025
U00653,CR00039
U00655,CR00041
U00657,CR00047
U00659,CR00043
U00659,CR00036
U00665,CR00051
U00673,CR00051
U00673,CR00038
U00675,CR00018
U00681,CR00037
U00681,CR00014
U00688,CR00027
U00688,CR00028
U00699,CR00027
U00699,CR00016
U00700,CR00024
U00706,CR00025
U00706,CR00012
U00711,CR00040
U00711,CR00054
U00713,CR00001
U00719,CR00024
U00730,CR00019
U00730,CR00012
U00731,CR00015
U00731,CR00054
U00733,CR00007
U00740,CR00040
U00745,CR00014
U00745,CR00008
U00746,CR00013
U00746,CR00006
U00754,CR00050
U00755,CR00031
U00783,CR00023
U00783,CR00055
U00784,CR00025
U00784,CR00036
U00790,CR00039
U00790,CR00028
U00791,CR00033
U00791,CR00047
U00792,CR00039
U00796,CR00056
U00796,CR00005
U00799,CR00022
U00799,CR00052
U00810,CR00006
U00818,CR00017
U00822,CR00002
U00823,CR00056
U00827,CR00016
U00827,CR00042
U00839,CR00035
U00841,CR00031
U00842,CR00047
U00842,CR00004
U00854,CR00025
U00854,CR00019
U00862,CR00012
U00864,CR00013
U00868,CR00060
U00869,CR00018
U00873,CR00010
U00886,CR00030
U00886,CR00005
U00887,CR00060
U00890,CR00005
U00890,CR00025
U00891,CR00017
U00891,CR00021
U00899,CR00018
U00900,CR00033
U00900,CR00044
U00914,CR00020
U00918,CR00025
U00926,CR00043
U00926,CR00038
U00931,CR00024
U00937,CR00027
U00938,CR00009
U00943,CR00018
U00943,CR00032
U00944,CR00024
U00951,CR00038
U00951,CR00059
U00954,CR00016
U00954,CR00013
U00964,CR00019
U00968,CR00054
U00968,CR00030
U00970,CR00015
U00980,CR00045
U00983,CR00013
U00984,CR00049
U00986,CR00035
U00986,CR00032
U00999,CR00009
U01001,CR00037
U01002,CR00014
U01004,CR00049
U01006,CR00002
U01006,CR00051
U01008,CR00004
U01008,CR00021
U01016,CR00055
U01016,CR00045
U01017,CR00015
U01017,CR00011
U01018,CR00043
U01019,CR00043
U01021,CR00009
U01021,CR00052
U01025,CR00050
U01026,CR00043
U01037,CR00049
U01039,CR00035
U01048,CR00027
U01051,CR00018
U01051,CR00010
U01052,CR00026
U01052,CR00009
U01055,CR00026
U01064,CR00012
U01064,CR00036
U01068,CR00021
U01068,CR00035
U01072,CR00040
U01077,CR00050
U01077,CR00060
U01078,CR00019
U01078,CR00007
U01090,CR00030
U01090,CR00059
U01091,CR00020
U01091,CR00026
U01094,CR00026
U01094,CR00015
U01095,CR00009
U01101,CR00018
U01110,CR00051
U01110,CR00053
U01125,CR00026
U01125,CR00014
U01126,CR00020
U01126,CR00036
U01128,CR00036
U01128,CR00042
U01136,CR00056
U01138,CR00047
U01142,CR00036
U01142,CR00027
U01148,CR00033
U01148,CR00053
U01161,CR00042
U01166,CR00015
U01166,CR00053
U01174,CR00047
U01185,CR00006
U01185,CR00034
U01189,CR00020
U01193,CR00008
U01193,CR00012
U01200,CR00052
U01201,CR00057
U01202,CR00010
U01209,CR00009
U01209,CR00054
U01211,CR00050
U01214,CR00027
U01216,CR00051
U01218,CR00012
U01225,CR00042
U01225,CR00021
U01229,CR00021
U01229,CR00048
U01241,CR00010
U01241,CR00013
U01242,CR00051
U01242,CR00032
U01243,CR00011
U01243,CR00007
U01246,CR00030
U01246,CR00014
U01247,CR00023
U01251,CR00013
U01251,CR00019
U01257,CR00017
U01257,CR00031
U01259,CR00034
U01260,CR00022
U01269,CR00011
U01271,CR00031
U01276,CR00042
U01276,CR00021
U01278,CR00054
U01278,CR00047
U01301,CR00058
U01302,CR00010
U01302,CR00054
U01317,CR00045
U01323,CR00003
U01323,CR00037
U01329,CR00006
U01330,CR00013
U01330,CR00048
U01348,CR00031
U01348,CR00009
U01351,CR00028
U01351,CR00037
U01358,CR00051
U01367,CR00036
U01369,CR00023
U01382,CR00011
U01385,CR00043
U01388,CR00007
U01401,CR00040
U01416,CR00035
U01416,CR00011
U01417,CR00039
U01417,CR00036
U01419,CR00005
U01419,CR00040
U01431,CR00020
U01431,CR00033
U01434,CR00047
U01434,CR00028
U01439,CR00040
U01440,CR00033
U01440,CR00034
U01444,CR00047
U01444,CR00039
U01446,CR00054
U01449,CR00054
U01449,CR00059
U01466,CR00014
U01466,CR00010
U01468,CR00032
U01468,CR00025
U01470,CR00033
U01470,CR00049
U01480,CR00028
U01487,CR00008
U01487,CR00059
U01493,CR00049
U01495,CR00037
U01498,CR00013
U01509,CR00055
U01510,CR00023
U01510,CR00029
U01514,CR00048
U01524,CR00058
U01525,CR00028
U01525,CR00039
U01549,CR00060
U01556,CR00042
U01556,CR00017
U01561,CR00023
U01570,CR00011
U01570,CR00043
U01573,CR00037
U01573,CR00012
U01580,CR00030
U01580,CR00034
U01582,CR00020
U01587,CR00033
U01587,CR00051
U01590,CR00036
U01594,CR00051
U01595,CR00049
U01595,CR00057
U01601,CR00039
U01601,CR00009
U01608,CR00030
U01611,CR00018
U01612,CR00030
U01613,CR00035
U01614,CR00059
U01620,CR00058
U01621,CR00027
U01621,CR00013
U01633,CR00036
U01643,CR00047
U01653,CR00007
U01663,CR00016
U01663,CR00005
U01664,CR00049
U01664,CR00023
U01667,CR00045
U01669,CR00036
U01669,CR00041
U01673,CR00030
U01678,CR00026
U01682,CR00054
U01682,CR00059
U01683,CR00011
U01687,CR00019
U01687,CR00017
U01689,CR00054
U01693,CR00006
U01693,CR00053
U01696,CR00059
U01696,CR00040
U01698,CR00029
U01699,CR00042
U01704,CR00035
U01704,CR00047
U01709,CR00060
U01715,CR00009
U01717,CR00025
U01725,CR00008
U01725,CR00029
U01728,CR00009
U01728,CR00019
U01732,CR00016
U01732,CR00010
U01741,CR00004
U01741,CR00023
U01754,CR00048
U01759,CR00006
U01761,CR00014
U01761,CR00030
U01768,CR00033
U01768,CR00010
U01774,CR00035
U01775,CR00008
U01775,CR00036
U01778,CR00021
U01778,CR00009
U01780,CR00039
U01788,CR00017
U01788,CR00047
U01790,CR00025
U01791,CR00041
U01791,CR00017
U01800,CR00046
U01800,CR00021
U01802,CR00006
U01818,CR00041
U01818,CR00016
U01823,CR00045
U01827,CR00010
U01828,CR00057
U01830,CR00051
U01833,CR00017
U01833,CR00012
U01834,CR00030
U01836,CR00025
U01838,CR00042
U01838,CR00033
U01858,CR00037
U01859,CR00052
U01878,CR00010
U01880,CR00009
U01880,CR00059
U01885,CR00036
U01886,CR00017
U01887,CR00022
U01890,CR00045
U01901,CR00027
U01905,CR00050
U01905,CR00005
U01912,CR00023
U01915,CR00049
U01915,CR00051
U01916,CR00024
U01923,CR00055
U01930,CR00037
U01936,CR00033
U01936,CR00058
U01940,CR00042
U01940,CR00006
U01941,CR00047
U01948,CR00006
U01952,CR00007
U01952,CR00029
U01954,CR00054
U01963,CR00040
U01968,CR00049
U01968,CR00058
U01970,CR00017
U01970,CR00060
U01972,CR00003
U01974,CR00050
U01974,CR00010
U01976,CR00026
U01977,CR00018
U01977,CR00047
U01983,CR00041
U01984,CR00060
U01988,CR00050
U01990,CR00013
U01990,CR00043
U02000,CR00055
U02000,CR00008
U02001,CR00027
U02002,CR00026
U02017,CR00041
U02017,CR00003
U02023,CR00004
U02023,CR00037
U02033,CR00019
U02037,CR00040
U02037,CR00042
U02040,CR00021
U02043,CR00014
U02047,CR00036
U02054,CR00052
U02054,CR00002
U02056,CR00045
U02057,CR00048
U02057,CR00031
U02063,CR00051
U02063,CR00008
U02067,CR00021
U02078,CR00055
U02078,CR00015
U02093,CR00046
U02093,CR00058
U02097,CR00009
U02097,CR00040
U02105,CR00034
U02109,CR00053
U02113,CR00040
U02113,CR00037
U02117,CR00004
U02122,CR00010
U02122,CR00036
U02132,CR00054
U02132,CR00003
U02133,CR00010
U02133,CR00028
U02135,CR00043
U02136,CR00014
U02137,CR00015
U02138,CR00027
U02138,CR00050
U02146,CR00018
U02159,CR00040
U02159,CR00059
U02162,CR00060
U02166,CR00029
U02171,CR00055
U02171,CR00022
U02175,CR00027
U02175,CR00043
U02177,CR00001
U02181,CR00060
U02181,CR00038
U02182,CR00013
U02182,CR00021
U02187,CR00055
U02187,CR00026
U02193,CR00058
U02193,CR00035
U02194,CR00050
U02194,CR00025
U02197,CR00017
U02197,CR00026
U02202,CR00026
U02208,CR00019
U02208,CR00040
U02213,CR00038
U02216,CR00047
U02216,CR00014
U02219,CR00002
U02220,CR00001
U02222,CR00034
U02223,CR00043
U02229,CR00003
U02229,CR00031
U02233,CR00025
U02233,CR00058
U02234,CR00045
U02235,CR00025
U02235,CR00051
U02247,CR00056
U02252,CR00053
U02252,CR00007
U02255,CR00048
U02255,CR00047
U02260,CR00039
U02261,CR00005
U02265,CR00060
U02265,CR00034
U02268,CR00023
U02268,CR00045
U02271,CR00010
U02271,CR00055
U02276,CR00045
U02280,CR00049
U02280,CR00058
U02282,CR00007
U02291,CR00017
U02291,CR00055
U02302,CR00031
U02302,CR00015
U02304,CR00005
U02310,CR00028
U02313,CR00007
U02314,CR00057
U02317,CR00055
U02317,CR00018
U02319,CR00046
U02321,CR00001
U02321,CR00024
U02325,CR00057
U02327,CR00022
U02330,CR00054
U02331,CR00029
U02331,CR00008
U02332,CR00006
U02332,CR00028
U02334,CR00028
U02334,CR00017
U02346,CR00034
U02347,CR00033
U02348,CR00031
U02350,CR00024
U02350,CR00057
U02351,CR00043
U02351,CR00052
U02357,CR00002
U02357,CR00014
U02361,CR00023
U02361,CR00040
U02369,CR00017
U02369,CR00060
U02373,CR00021
U02373,CR00012
U02381,CR00049
U02383,CR00016
U02385,CR00035
U02388,CR00039
U02390,CR00002
U02390,CR00001
U02394,CR00025
U02398,CR00046
U02398,CR00028
U02403,CR00032
U02405,CR00054
U02406,CR00006
U02406,CR00051
U02407,CR00003
U02407,CR00035
U02416,CR00010
U02417,CR00018
U02428,CR00050
U02428,CR00055
U02438,CR00032
U02439,CR00006
U02442,CR00042
U02446,CR00050
U02446,CR00054
U02448,CR00008
U02448,CR00042
U02451,CR00005
U02451,CR00017
U02452,CR00010
U02452,CR00005
U02454,CR00053
U02454,CR00013
U02458,CR00011
U02458,CR00024
U02465,CR00009
U02465,CR00004
U02469,CR00054
U02469,CR00005
U02475,CR00016
U02480,CR00059
U02482,CR00027
U02482,CR00048
U02486,CR00059
U02486,CR00057
U02496,CR00008
U02497,CR00032
U02497,CR00054
U02506,CR00015
U02510,CR00004
U02510,CR00036
U02514,CR00010
U02514,CR00048
U02525,CR00029
U02535,CR00026
U02535,CR00040
U02539,CR00034
U02539,CR00035
U02543,CR00048
U02545,CR00033
U02545,CR00031
U02548,CR00033
U02548,CR00012
U02553,CR00012
U02553,CR00031
U02568,CR00058
U02568,CR00019
U02571,CR00031
U02573,CR00005
U02577,CR00020
U02577,CR00015
U02578,CR00043
U02580,CR00015
U02581,CR00039
U02581,CR00020
U02584,CR00028
U02584,CR00032
U02586,CR00048
U02589,CR00028
U02590,CR00059
U02590,CR00046
U02596,CR00056
U02599,CR00047
U02599,CR00039
U02608,CR00026
U02609,CR00018
U02609,CR00031
U02620,CR00009
U02620,CR00051
U02621,CR00003
U02631,CR00021
U02634,CR00055
U02639,CR00056
U02642,CR00022
U02659,CR00046
U02659,CR00037
U02662,CR00042
U02662,CR00024
U02665,CR00051
U02669,CR00016
U02669,CR00059
U02688,CR00043
U02696,CR00050
U02696,CR00013
U02712,CR00004
U02712,CR00001
U02723,CR00040
U02727,CR00034
U02727,CR00026
U02731,CR00018
U02732,CR00042
U02737,CR00020
U02740,CR00060
U02748,CR00048
U02748,CR00045
U02750,CR00055
U02750,CR00007
U02752,CR00058
U02755,CR00043
U02772,CR00057
U02773,CR00022
U02782,CR00045
U02794,CR00030
U02794,CR00038
U02809,CR00043
U02809,CR00048
U02813,CR00031
U02814,CR00035
U02814,CR00003
U02828,CR00019
U02828,CR00050
U02836,CR00001
U02837,CR00014
U02837,CR00058
U02838,CR00050
U02838,CR00039
U02840,CR00058
U02842,CR00013
U02842,CR00050
U02849,CR00004
U02871,CR00035
U02878,CR00044
U02878,CR00049
U02895,CR00048
U02895,CR00041
U02897,CR00025
U02902,CR00052
U02902,CR00032
U02904,CR00039
U02905,CR00018
U02905,CR00044
U02907,CR00049
U02907,CR00053
U02914,CR00055
U02914,CR00026
U02918,CR00058
U02918,CR00005
U02924,CR00045
U02936,CR00007
U02936,CR00016
U02938,CR00013
U02956,CR00041
U02956,CR00005
U02959,CR00006
U02959,CR00019
U02962,CR00042
U02968,CR00025
U02968,CR00056
U02988,CR00016
U02995,CR00051
U02996,CR00043
U03000,CR00034
U00001,CR00034
U00002,CR00004
U00006,CR00028
U00007,CR00031
U00008,CR00042
U00009,CR00006
U00016,CR00017
U00020,CR00004
U00022,CR00036
U00023,CR00009
U00026,CR00040
U00030,CR00037
U00031,CR00052
U00032,CR00015
U00033,CR00006
U00035,CR00028
U00036,CR00003
U00039,CR00039
U00040,CR00003
U00044,CR00025
U00049,CR00037
U00050,CR00007
U00051,CR00009
U00052,CR00028
U00053,CR00041
U00054,CR00050
U00058,CR00024
U00059,CR00009
U00061,CR00031
U00062,CR00003
U00064,CR00006
U00065,CR00053
U00067,CR00044
U00077,CR00020
U00079,CR00035
U00080,CR00004
U00081,CR00008
U00084,CR00040
U00088,CR00048
U00089,CR00026
U00090,CR00037
U00093,CR00015
U00095,CR00046
U00098,CR00010
U00099,CR00025
U00100,CR00060
U00101,CR00047
U00103,CR00013
U00105,CR00025
U00107,CR00003
U00111,CR00060
U00113,CR00039
U00116,CR00008
U00119,CR00055
U00130,CR00046
U00131,CR00014
U00132,CR00029
U00135,CR00023
U00141,CR00004
U00142,CR00001
U00146,CR00058
U00148,CR00023
U00151,CR00058
U00156,CR00045
U00158,CR00005
U00160,CR00040
U00163,CR00037
U00167,CR00035
U00172,CR00026
U00174,CR00056
U00176,CR00036
U00181,CR00025
U00182,CR00042
U00183,CR00026
U00184,CR00032
U00185,CR00055
U00187,CR00001
U00188,CR00008
U00189,CR00045
U00190,CR00012
U00193,CR00017
U00194,CR00023
U00195,CR00039
U00197,CR00021
U00199,CR00002
U00202,CR00003
U00211,CR00036
U00214,CR00047
U00215,CR00011
U00218,CR00016
U00219,CR00009
U00222,CR00028
U00223,CR00042
U00224,CR00050
U00225,CR00042
U00226,CR00039
U00228,CR00024
U00232,CR00032
U00233,CR00044
U00236,CR00034
U00243,CR00057
U00244,CR00006
U00246,CR00001
U00248,CR00045
U00249,CR00004
U00250,CR00038
U00252,CR00008
U00253,CR00059
U00256,CR00009
U00257,CR00037
U00258,CR00024
U00261,CR00029
U00262,CR00031
U00266,CR00056
U00270,CR00053
U00271,CR00058
U00273,CR00060
U00275,CR00019
U00276,CR00025
U00277,CR00018
U00281,CR00020
U00288,CR00033
U00289,CR00028
U00294,CR00026
U00295,CR00029
U00299,CR00014
U00302,CR00051
U00304,CR00040
U00305,CR00035
U00306,CR00043
U00309,CR00038
U00313,CR00059
U00318,CR00011
U00319,CR00039
U00324,CR00004
U00325,CR00014
U00326,CR00052
U00331,CR00006
U00332,CR00027
U00333,CR00045
U00335,CR00035
U00336,CR00048
U00341,CR00017
U00343,CR00029
U00349,CR00029
U00355,CR00010
U00358,CR00037
U00359,CR00005
U00360,CR00021
U00361,CR00016
U00363,CR00008
U00364,CR00036
U00368,CR00008
U00372,CR00028
U00373,CR00013
U00374,CR00048
U00376,CR00009
U00377,CR00057
U00380,CR00028
U00381,CR00010
U00385,CR00030
U00387,CR00028
U00391,CR00033
U00393,CR00035
U00395,CR00035
U00397,CR00051
U00410,CR00053
U00414,CR00007
U00420,CR00040
U00421,CR00010
U00425,CR00050
U00428,CR00019
U00429,CR00042
U00431,CR00012
U00432,CR00017
U00433,CR00006
U00434,CR00057
U00435,CR00044
U00439,CR00008
U00440,CR00053
U00441,CR00051
U00442,CR00015
U00445,CR00015
U00447,CR00023
U00451,CR00046
U00453,CR00050
U00459,CR00037
U00463,CR00037
U00465,CR00028
U00467,CR00032
U00468,CR00035
U00470,CR00047
U00471,CR00058
U00472,CR00036
U00477,CR00051
U00480,CR00059
U00481,CR00011
U00482,CR00059
U00483,CR00012
U00490,CR00014
U00491,CR00034
U00492,CR00057
U00493,CR00037
U00499,CR00049
U00501,CR00033
U00508,CR00058
U00509,CR00043
U00510,CR00013
U00511,CR00019
U00513,CR00058
U00516,CR00057
U00517,CR00021
U00518,CR00049
U00520,CR00021
U00523,CR00038
U00525,CR00059
U00526,CR00048
U00528,CR00005
U00530,CR00041
U00532,CR00001
U00536,CR00037
U00538,CR00014
U00539,CR00025
U00540,CR00041
U00542,CR00014
U00544,CR00003
U00545,CR00048
U00546,CR00042
U00547,CR00057
U00549,CR00041
U00554,CR00015
U00561,CR00036
U00568,CR00014
U00575,CR00042
U00577,CR00038
U00578,CR00059
U00579,CR00003
U00582,CR00004
U00589,CR00008
U00594,CR00003
U00597,CR00046
U00598,CR00049
U00599,CR00030
U00600,CR00060
U00601,CR00053
U00608,CR00002
U00610,CR00017
U00612,CR00055
U00614,CR00058
U00615,CR00014
U00617,CR00023
U00618,CR00060
U00620,CR00045
U00629,CR00007
U00632,CR00027
U00641,CR00038
U00643,CR00040
U00644,CR00004
U00646,CR00004
U00647,CR00012
U00649,CR00049
U00650,CR00016
U00656,CR00043
U00658,CR00059
U00663,CR00015
U00664,CR00024
U00669,CR00046
U00674,CR00013
U00677,CR00049
U00678,CR00043
U00679,CR00006
U00680,CR00012
U00682,CR00058
U00683,CR00007
U00685,CR00012
U00686,CR00052
U00690,CR00059
U00691,CR00007
U00692,CR00037
U00693,CR00055
U00694,CR00021
U00695,CR00010
U00697,CR00003
U00705,CR00017
U00707,CR00009
U00708,CR00016
U00710,CR00046
U00715,CR00014
U00717,CR00031
U00720,CR00049
U00721,CR00007
U00725,CR00054
U00726,CR00001
U00728,CR00020
U00732,CR00034
U00739,CR00042
U00742,CR00040
U00744,CR00019
U00749,CR00016
U00750,CR00012
U00751,CR00005
U00756,CR00042
U00757,CR00041
U00758,CR00013
U00759,CR00028
U00761,CR00058
U00762,CR00039
U00763,CR00023
U00769,CR00010
U00770,CR00026
U00773,CR00044
U00774,CR00032
U00776,CR00050
U00779,CR00032
U00780,CR00002
U00781,CR00021
U00782,CR00007
U00785,CR00059
U00798,CR00008
U00805,CR00020
U00806,CR00022
U00807,CR00038
U00808,CR00048
U00809,CR00050
U00814,CR00018
U00817,CR00054
U00824,CR00042
U00826,CR00041
U00830,CR00011
U00832,CR00003
U00834,CR00052
U00835,CR00023
U00844,CR00016
U00846,CR00055
U00847,CR00059
U00851,CR00026
U00855,CR00005
U00856,CR00060
U00857,CR00054
U00859,CR00023
U00860,CR00050
U00861,CR00030
U00863,CR00004
U00865,CR00015
U00866,CR00026
U00872,CR00054
U00877,CR00050
U00878,CR00057
U00880,CR00057
U00882,CR00060
U00884,CR00012
U00885,CR00024
U00889,CR00023
U00897,CR00057
U00901,CR00033
U00904,CR00060
U00905,CR00010
U00906,CR00025
U00908,CR00033
U00909,CR00004
U00912,CR00031
U00913,CR00055
U00916,CR00023
U00924,CR00032
U00932,CR00055
U00933,CR00004
U00934,CR00036
U00935,CR00022
U00936,CR00058
U00939,CR00021
U00940,CR00031
U00942,CR00043
U00945,CR00036
U00946,CR00016
U00947,CR00060
U00956,CR00040
U00960,CR00007
U00962,CR00014
U00965,CR00060
U00966,CR00002
U00969,CR00046
U00973,CR00055
U00974,CR00059
U00975,CR00054
U00978,CR00009
U00982,CR00039
U00985,CR00027
U00987,CR00058
U00990,CR00042
U00991,CR00047
U00993,CR00011
U00996,CR00059
U01005,CR00044
U01007,CR00042
U01009,CR00028
U01010,CR00007
U01011,CR00046
U01012,CR00040
U01029,CR00044
U01038,CR00038
U01040,CR00015
U01041,CR00053
U01042,CR00037
U01044,CR00053
U01046,CR00041
U01047,CR00009
U01050,CR00031
U01053,CR00023
U01057,CR00042
U01060,CR00044
U01062,CR00010
U01063,CR00053
U01067,CR00031
U01069,CR00035
U01070,CR00043
U01074,CR00045
U01076,CR00010
U01080,CR00024
U01081,CR00011
U01082,CR00042
U01086,CR00024
U01087,CR00025
U01093,CR00003
U01097,CR00053
U01099,CR00017
U01104,CR00028
U01105,CR00032
U01106,CR00040
U01107,CR00048
U01111,CR00029
U01112,CR00056
U01113,CR00012
U01114,CR00023
